income,model,retired,stratifier,stratification,att,lower,upper,se,n_treat,n_control,n_dead_treat,n_dead_control,outcome_control,outcome_treat,p_val,pct,pct_lower,pct_upper
personal,3y_lookback,,year,2015,3893,2648,5139,635.313,4304,1312545,0,0,422352.636,418459.326,0,0.90%,0.63%,1.22%
personal,3y_lookback,,year,2016,2663,1439,3886,624.257,4133,1285452,0,0,385510.506,382847.859,0,0.70%,0.37%,1.01%
personal,3y_lookback,,year,2017,3479,2305,4653,598.851,3962,1258310,0,0,344401.84,340922.88,0,1.00%,0.67%,1.35%
personal,3y_lookback,,year,2018,2854,1738,3970,569.5,3825,1228235,0,0,303950.075,301096.182,0,0.90%,0.57%,1.31%
personal,3y_lookback,0,match_age,18to29,14693,11554,17832,1601.394,390,1172179,0,0,526105.112,511412.203,0,2.80%,2.20%,3.39%
personal,3y_lookback,0,match_age,30to34,13258,10526,15991,1394.372,876,1068551,0,0,576283.746,563025.258,0,2.30%,1.83%,2.77%
personal,3y_lookback,0,match_age,35to39,11710,9398,14023,1180.046,1859,1529646,0,0,580023.6,568313.16,0,2.00%,1.62%,2.42%
personal,3y_lookback,0,match_age,40to45,7025,5229,8820,915.932,3447,1717188,0,0,565816.446,558791.944,0,1.20%,0.92%,1.56%
personal,3y_lookback,0,match_age,45to49,9416,8002,10829,720.965,5521,1747038,0,0,543130.223,533714.644,0,1.70%,1.47%,1.99%
personal,3y_lookback,0,match_age,50to54,8032,6707,9358,676.263,5560,1633543,0,0,490586.651,482554.347,0,1.60%,1.37%,1.91%
personal,3y_lookback,1,match_age,50to54,11143,7435,14850,1891.505,7,745,0,0,285157.382,274014.754,0,3.90%,2.61%,5.21%
personal,3y_lookback,0,match_age,55to59,4007,2909,5106,560.283,7061,1646527,0,0,402130.699,398123.256,0,1.00%,0.72%,1.27%
personal,3y_lookback,1,match_age,55to59,-2570,-6464,1323,1986.567,113,30822,0,0,254308.516,256878.921,0.196,-1.00%,-2.54%,0.52%
personal,3y_lookback,1,match_age,60to64,-3648,-4746,-2550,560.304,3074,635046,0,0,286422.983,290071.032,0,-1.30%,-1.66%,-0.89%
personal,3y_lookback,0,match_age,60to64,1921,774,3067,585.085,5019,915330,0,0,360767.25,358846.711,0.001,0.50%,0.21%,0.85%
personal,3y_lookback,1,match_age,65to69,-1897,-2783,-1010,452.215,5244,1147929,0,0,306015.409,307911.927,0,-0.60%,-0.91%,-0.33%
personal,3y_lookback,0,match_age,65to69,-547,-2541,1447,1017.417,1106,153490,0,0,357891.544,358438.731,0.591,-0.20%,-0.71%,0.40%
personal,3y_lookback,1,match_age,70to74,-932,-1937,72,512.606,4387,1047906,0,0,317153.079,318085.538,0.069,-0.30%,-0.61%,0.02%
personal,3y_lookback,0,match_age,70to74,21132,14867,27397,3196.391,73,2691,0,0,423042.711,401911.033,0,5.00%,3.51%,6.48%
personal,3y_lookback,1,match_age,75to79,-1473,-2723,-223,637.775,3522,813438,0,0,331470.587,332943.689,0.021,-0.40%,-0.82%,-0.07%
personal,3y_lookback,0,match_age,75to79,-11954,-22792,-1116,5529.639,20,405,0,0,408685.683,420639.828,0.031,-2.90%,-5.58%,-0.27%
personal,3y_lookback,1,match_age,80to84,-3329,-4914,-1744,808.633,2437,563381,0,0,339082.737,342411.494,0,-1.00%,-1.45%,-0.51%
personal,3y_lookback,0,match_age,80to84,-24090,-32904,-15277,4496.514,10,248,0,0,218426.869,242517.362,0,-11.00%,-15.06%,-6.99%
personal,3y_lookback,1,match_age,85to89,-6955,-10590,-3320,1854.571,1085,298733,0,0,342877.306,349832.604,0,-2.00%,-3.09%,-0.97%
personal,3y_lookback,1,match_age,90to120,-2155,-5381,1072,1646.177,333,111836,0,0,336639.016,338793.807,0.191,-0.60%,-1.60%,0.32%
personal,3y_lookback,0,match_age,85to89,-139606,-161787,-117424,11317.236,<5,17,0,0,451165.197,590770.795,0,-30.90%,-35.86%,-26.03%
personal,3y_lookback,,match_age,18to29,14693,11554,17832,1601.394,390,1172179,0,0,526105.112,511412.203,0,2.80%,2.20%,3.39%
personal,3y_lookback,,match_age,30to34,13258,10526,15991,1394.372,876,1068551,0,0,576283.746,563025.258,0,2.30%,1.83%,2.77%
personal,3y_lookback,,match_age,35to39,11710,9398,14023,1180.046,1859,1529646,0,0,580023.6,568313.16,0,2.00%,1.62%,2.42%
personal,3y_lookback,,match_age,40to45,7025,5229,8820,915.932,3447,1717188,0,0,565816.446,558791.944,0,1.20%,0.92%,1.56%
personal,3y_lookback,,match_age,45to49,9416,8002,10829,720.965,5521,1747038,0,0,543130.223,533714.644,0,1.70%,1.47%,1.99%
personal,3y_lookback,,match_age,50to54,8035,6711,9359,675.639,5567,1634288,0,0,490400.075,482365.064,0,1.60%,1.37%,1.91%
personal,3y_lookback,,match_age,55to59,3901,2821,4981,551.021,7174,1677349,0,0,399536.421,395635.532,0,1.00%,0.71%,1.25%
personal,3y_lookback,,match_age,60to64,-265,-1085,556,418.774,8093,1550376,0,0,331889.335,332153.906,0.528,-0.10%,-0.33%,0.17%
personal,3y_lookback,,match_age,65to69,-1618,-2424,-812,411.34,6350,1301419,0,0,315394.75,317012.501,0,-0.50%,-0.77%,-0.26%
personal,3y_lookback,,match_age,70to74,-524,-1517,469,506.526,4460,1050597,0,0,319050.787,319575.008,0.301,-0.20%,-0.48%,0.15%
personal,3y_lookback,,match_age,75to79,-1575,-2818,-333,634.008,3542,813843,0,0,332010.118,333585.293,0.013,-0.50%,-0.85%,-0.10%
personal,3y_lookback,,match_age,80to84,-3443,-5027,-1859,807.952,2447,563629,0,0,339189.918,342632.925,0,-1.00%,-1.48%,-0.55%
personal,3y_lookback,,match_age,85to89,-7402,-11036,-3767,1854.243,1087,298738,0,0,343637.959,351039.49,0,-2.20%,-3.21%,-1.10%
personal,3y_lookback,,match_age,90to120,-2155,-5381,1072,1646.177,333,111836,0,0,336639.016,338793.807,0.191,-0.60%,-1.60%,0.32%
personal,5y_lookback,0,,,5199,4608,5791,301.728,29129,10358252,0,0,461147.249,455948.109,0,1.10%,1.00%,1.26%
personal,5y_lookback,1,,,-2552,-3157,-1948,308.341,15198,3475853,0,0,313470.942,316023.257,0,-0.80%,-1.01%,-0.62%
personal,5y_lookback,,,,3059,2598,3520,235.21,44327,13834105,0,0,418487.836,415428.887,0,0.70%,0.62%,0.84%
personal,5y_lookback,0,index,0,95,-48,237,72.546,29129,10358252,0,0,48299.892,48205.253,0.192,0.20%,-0.10%,0.49%
personal,5y_lookback,0,index,1,170,21,319,76.187,28651,10266522,0,0,47970.899,47800.845,0.026,0.40%,0.04%,0.67%
personal,5y_lookback,0,index,2,569,415,723,78.487,27973,10143859,0,0,47588.212,47018.992,0,1.20%,0.87%,1.52%
personal,5y_lookback,0,index,3,822,662,982,81.581,27291,9994802,0,0,47251.522,46429.148,0,1.70%,1.40%,2.08%
personal,5y_lookback,0,index,4,848,677,1018,86.91,24286,8951367,0,0,46552.472,45704.903,0,1.80%,1.45%,2.19%
personal,5y_lookback,0,index,5,875,694,1055,92.016,21240,7937630,0,0,45905.225,45030.486,0,1.90%,1.51%,2.30%
personal,5y_lookback,0,index,6,663,471,854,97.638,18387,6978970,0,0,45243.291,44580.555,0,1.50%,1.04%,1.89%
personal,5y_lookback,0,index,7,494,286,702,106.21,15731,6022273,0,0,44649.305,44155.425,0,1.10%,0.64%,1.57%
personal,5y_lookback,0,index,8,345,114,576,117.746,13244,5106795,0,0,44117.576,43772.364,0.003,0.80%,0.26%,1.31%
personal,5y_lookback,0,index,9,319,67,570,128.291,10494,4165774,0,0,43568.855,43250.14,0.013,0.70%,0.15%,1.31%
personal,5y_lookback,1,index,0,-87,-195,21,55.211,15198,3475853,0,0,30081.127,30167.867,0.116,-0.30%,-0.65%,0.07%
personal,5y_lookback,1,index,1,-162,-282,-42,61.331,14140,3282349,0,0,30441.124,30603.071,0.008,-0.50%,-0.93%,-0.14%
personal,5y_lookback,1,index,2,-161,-286,-35,64.138,13046,3087386,0,0,30842.463,31003.207,0.012,-0.50%,-0.93%,-0.11%
personal,5y_lookback,1,index,3,-226,-366,-87,71.14,12026,2904640,0,0,31209.938,31436.385,0.001,-0.70%,-1.17%,-0.28%
personal,5y_lookback,1,index,4,-224,-376,-71,78.028,9883,2445604,0,0,31277.12,31500.675,0.004,-0.70%,-1.20%,-0.23%
personal,5y_lookback,1,index,5,-326,-499,-153,88.394,8119,2032283,0,0,31442.477,31768.465,0,-1.00%,-1.59%,-0.49%
personal,5y_lookback,1,index,6,-250,-445,-56,99.101,6596,1659344,0,0,31646.735,31897.053,0.012,-0.80%,-1.40%,-0.18%
personal,5y_lookback,1,index,7,-359,-584,-134,115.005,5237,1328507,0,0,31973.051,32332.067,0.002,-1.10%,-1.83%,-0.42%
personal,5y_lookback,1,index,8,-302,-554,-50,128.609,3990,1026716,0,0,32204.663,32506.562,0.019,-0.90%,-1.72%,-0.15%
personal,5y_lookback,1,index,9,-456,-769,-142,160.003,2942,766913,0,0,32352.244,32807.906,0.004,-1.40%,-2.38%,-0.44%
personal,5y_lookback,,index,0,32,-68,133,51.294,44327,13834105,0,0,42053.388,42020.937,0.527,0.10%,-0.16%,0.32%
personal,5y_lookback,,index,1,60,-47,168,54.89,42791,13548871,0,0,42178.302,42117.955,0.272,0.10%,-0.11%,0.40%
personal,5y_lookback,,index,2,337,225,449,57.28,41019,13231245,0,0,42262.264,41925.208,0,0.80%,0.53%,1.06%
personal,5y_lookback,,index,3,502,383,620,60.664,39317,12899442,0,0,42344.838,41843.27,0,1.20%,0.90%,1.47%
personal,5y_lookback,,index,4,538,409,667,65.766,34169,11396971,0,0,42134.247,41596.489,0,1.30%,0.97%,1.58%
personal,5y_lookback,,index,5,543,404,682,70.916,29359,9969913,0,0,41905.666,41362.979,0,1.30%,0.96%,1.63%
personal,5y_lookback,,index,6,422,272,572,76.475,24983,8638314,0,0,41653.534,41231.863,0,1.00%,0.65%,1.37%
personal,5y_lookback,,index,7,281,115,447,84.702,20968,7350780,0,0,41483.264,41202.405,0.001,0.70%,0.28%,1.08%
personal,5y_lookback,,index,8,195,9,382,95.259,17234,6133511,0,0,41359.509,41164.116,0.04,0.50%,0.02%,0.92%
personal,5y_lookback,,index,9,149,-59,357,106.148,13436,4932687,0,0,41112.821,40963.667,0.16,0.40%,-0.14%,0.87%
personal,5y_lookback,0,year,2005,-290,-753,172,236.056,2165,932880,0,0,45907.077,46197.432,0.219,-0.60%,-1.64%,0.38%
personal,5y_lookback,0,year,2006,271,-407,950,346.059,2276,945213,0,0,92318.052,92046.591,0.433,0.30%,-0.44%,1.03%
personal,5y_lookback,0,year,2007,615,-262,1493,447.623,2315,936795,0,0,140118.993,139503.807,0.169,0.40%,-0.19%,1.07%
personal,5y_lookback,0,year,2008,1530,513,2547,518.807,2712,954657,0,0,185936.267,184406.195,0.003,0.80%,0.28%,1.37%
personal,5y_lookback,0,year,2009,2061,953,3169,565.175,3536,941501,0,0,231706.516,229645.463,0,0.90%,0.41%,1.37%
personal,5y_lookback,0,year,2010,3398,2147,4649,638.233,3486,944758,0,0,280857.215,277458.935,0,1.20%,0.76%,1.66%
personal,5y_lookback,0,year,2011,3792,2467,5117,675.975,3420,937501,0,0,320542.117,316749.827,0,1.20%,0.77%,1.60%
personal,5y_lookback,0,year,2012,5514,4089,6940,727.225,3373,942931,0,0,364022.318,358507.86,0,1.50%,1.12%,1.91%
personal,5y_lookback,0,year,2013,5025,3434,6616,811.722,3317,939425,0,0,410633.236,405608.009,0,1.20%,0.84%,1.61%
personal,5y_lookback,0,year,2014,5501,3809,7194,863.548,3243,963290,0,0,460120.547,454619.34,0,1.20%,0.83%,1.56%
personal,5y_lookback,1,year,2005,-231,-605,144,191.194,1087,298469,0,0,28916.548,29147.125,0.228,-0.80%,-2.09%,0.50%
personal,5y_lookback,1,year,2006,-165,-724,395,285.626,1157,297980,0,0,57818.746,57983.366,0.564,-0.30%,-1.25%,0.68%
personal,5y_lookback,1,year,2007,-88,-818,642,372.312,1109,296331,0,0,88626.024,88713.849,0.814,-0.10%,-0.92%,0.72%
personal,5y_lookback,1,year,2008,-163,-1049,722,451.725,1300,302286,0,0,118338.358,118501.532,0.718,-0.10%,-0.89%,0.61%
personal,5y_lookback,1,year,2009,-120,-1090,850,494.783,1516,302685,0,0,147928.601,148048.418,0.809,-0.10%,-0.74%,0.57%
personal,5y_lookback,1,year,2010,-469,-1577,639,565.159,1441,312795,0,0,181488.078,181957.048,0.407,-0.30%,-0.87%,0.35%
personal,5y_lookback,1,year,2011,-1110,-2325,104,619.783,1491,323132,0,0,209243.771,210354.198,0.073,-0.50%,-1.11%,0.05%
personal,5y_lookback,1,year,2012,-1013,-2353,326,683.374,1440,326397,0,0,240799.136,241812.516,0.138,-0.40%,-0.98%,0.14%
personal,5y_lookback,1,year,2013,-2011,-3534,-487,777.428,1456,331923,0,0,277081.763,279092.482,0.01,-0.70%,-1.28%,-0.18%
personal,5y_lookback,1,year,2014,-2784,-4381,-1188,814.496,1534,338707,0,0,312434.305,315218.492,0.001,-0.90%,-1.40%,-0.38%
personal,5y_lookback,0,year,2015,6277,4578,7977,867.075,3173,973479,0,0,467588.35,461311.204,0,1.30%,0.98%,1.71%
personal,5y_lookback,1,year,2015,-3593,-5220,-1966,830.128,1667,345148,0,0,317749.36,321342.801,0,-1.10%,-1.64%,-0.62%
personal,5y_lookback,0,year,2016,4447,2797,6097,841.887,3108,963692,0,0,425161.095,420714.165,0,1.00%,0.66%,1.43%
personal,5y_lookback,1,year,2016,-3334,-4930,-1737,814.709,1555,327184,0,0,291805.011,295138.529,0,-1.10%,-1.69%,-0.60%
personal,5y_lookback,0,year,2017,5193,3628,6759,798.619,3051,951884,0,0,378486.372,373292.97,0,1.40%,0.96%,1.79%
personal,5y_lookback,1,year,2017,-2202,-3789,-614,809.869,1440,310131,0,0,261938.946,264140.747,0.007,-0.80%,-1.45%,-0.23%
personal,5y_lookback,0,year,2018,4629,3121,6138,769.864,2990,934518,0,0,332977.999,328348.518,0,1.40%,0.94%,1.84%
personal,5y_lookback,1,year,2018,-2446,-3855,-1036,719.172,1346,292853,0,0,231600.993,234046.806,0.001,-1.10%,-1.66%,-0.45%
personal,5y_lookback,,year,2005,-270,-603,62,169.65,3252,1231349,0,0,40227.893,40498.267,0.111,-0.70%,-1.50%,0.15%
personal,5y_lookback,,year,2006,130,-361,621,250.467,3433,1243193,0,0,80948.862,80818.545,0.603,0.20%,-0.45%,0.77%
personal,5y_lookback,,year,2007,398,-243,1039,327.155,3424,1217216,0,0,123662.566,123264.733,0.224,0.30%,-0.20%,0.84%
personal,5y_lookback,,year,2008,1024,271,1777,384.18,4012,1256943,0,0,164891.693,163867.272,0.008,0.60%,0.16%,1.08%
personal,5y_lookback,,year,2009,1427,597,2256,423.19,5052,1226565,0,0,206620.695,205193.932,0.001,0.70%,0.29%,1.09%
personal,5y_lookback,,year,2010,2293,1350,3236,481.096,4907,1257553,0,0,251572.434,249279.878,0,0.90%,0.54%,1.29%
personal,5y_lookback,,year,2011,2401,1399,3402,511.021,4745,1248734,0,0,287452.178,285051.671,0,0.80%,0.49%,1.18%
personal,5y_lookback,,year,2012,3642,2560,4725,552.222,4591,1269328,0,0,327317.156,323674.672,0,1.10%,0.78%,1.44%
personal,5y_lookback,,year,2013,3055,1838,4271,620.455,4453,1271348,0,0,371395.05,368340.529,0,0.80%,0.50%,1.15%
personal,5y_lookback,,year,2014,3172,1877,4466,660.419,4301,1301997,0,0,416918.865,413747.18,0,0.80%,0.45%,1.07%
personal,5y_lookback,,year,2015,3469,2176,4761,659.457,4264,1318627,0,0,422501.303,419032.38,0,0.80%,0.52%,1.13%
personal,5y_lookback,,year,2016,2231,975,3487,640.729,4100,1290876,0,0,385686.528,383455.544,0,0.60%,0.25%,0.90%
personal,5y_lookback,,year,2017,3020,1821,4218,611.614,3927,1262015,0,0,344453.894,341434.275,0,0.90%,0.53%,1.22%
personal,5y_lookback,,year,2018,2601,1450,3751,587.182,3788,1227371,0,0,303965.491,301364.928,0,0.90%,0.48%,1.23%
personal,5y_lookback,0,match_age,18to29,19701,16609,22793,1577.581,554,1430759,0,0,543712.172,524011.257,0,3.60%,3.05%,4.19%
personal,5y_lookback,0,match_age,30to34,18494,15528,21460,1513.25,1005,1003153,0,0,590959.495,572465.183,0,3.10%,2.63%,3.63%
personal,5y_lookback,0,match_age,35to39,11125,8694,13557,1240.562,2078,1373993,0,0,579369.365,568244.055,0,1.90%,1.50%,2.34%
personal,5y_lookback,0,match_age,40to45,4333,2377,6289,997.817,3480,1493801,0,0,565472.104,561139.115,0,0.80%,0.42%,1.11%
personal,5y_lookback,0,match_age,45to49,7960,6360,9561,816.542,4910,1434488,0,0,533164.984,525204.71,0,1.50%,1.19%,1.79%
personal,5y_lookback,0,match_age,50to54,7073,5631,8516,735.994,5235,1384646,0,0,463327.274,456254.195,0,1.50%,1.22%,1.84%
personal,5y_lookback,1,match_age,50to54,45423,26442,64404,9684.172,7,507,0,0,319666.473,274243.281,0,14.20%,8.27%,20.15%
personal,5y_lookback,0,match_age,55to59,3297,2187,4406,566.067,6670,1385370,0,0,374358.376,371061.696,0,0.90%,0.58%,1.18%
personal,5y_lookback,1,match_age,55to59,-14792,-19062,-10522,2178.58,164,31823,0,0,248168.735,262960.643,0,-6.00%,-7.68%,-4.24%
personal,5y_lookback,1,match_age,60to64,-2215,-3465,-964,638.148,2859,534016,0,0,285759.722,287974.299,0.001,-0.80%,-1.21%,-0.34%
personal,5y_lookback,0,match_age,60to64,-2815,-4124,-1506,667.727,4345,731629,0,0,349459.991,352275.163,0,-0.80%,-1.18%,-0.43%
personal,5y_lookback,1,match_age,65to69,-3710,-4863,-2558,587.934,3512,867716,0,0,308472.288,312182.747,0,-1.20%,-1.58%,-0.83%
personal,5y_lookback,0,match_age,65to69,-4690,-7041,-2338,1199.638,766,119730,0,0,347683.702,352373.321,0,-1.30%,-2.03%,-0.67%
personal,5y_lookback,1,match_age,70to74,-979,-2267,308,657.107,3518,808140,0,0,324965.324,325944.799,0.136,-0.30%,-0.70%,0.09%
personal,5y_lookback,0,match_age,70to74,1314,-6314,8942,3891.801,62,2144,0,0,360774.017,359459.668,0.736,0.40%,-1.75%,2.48%
personal,5y_lookback,1,match_age,75to79,-1541,-3037,-45,763.107,2752,613569,0,0,339281.808,340822.922,0.043,-0.50%,-0.90%,-0.01%
personal,5y_lookback,0,match_age,75to79,15157,-275,30588,7873.248,15,405,0,0,388619.886,373463.377,0.055,3.90%,-0.07%,7.87%
personal,5y_lookback,1,match_age,80to84,-4121,-6368,-1875,1146.229,1601,393879,0,0,347545.09,351666.335,0,-1.20%,-1.83%,-0.54%
personal,5y_lookback,1,match_age,85to89,-8091,-12958,-3225,2482.722,645,174521,0,0,346270.302,354361.778,0.001,-2.30%,-3.74%,-0.93%
personal,5y_lookback,1,match_age,90to120,6911,1748,12074,2634.056,141,51682,0,0,335806.537,328895.383,0.009,2.10%,0.52%,3.60%
personal,5y_lookback,0,match_age,80to84,-105610,-123335,-87884,9043.514,9,50,0,0,277905.032,383514.611,0,-38.00%,-44.38%,-31.62%
personal,5y_lookback,0,match_age,85to89,-27303,-84286,29680,29073.165,<5,21,0,0,236110.881,263413.952,0.358,-11.60%,-35.70%,12.57%
personal,5y_lookback,,match_age,18to29,19701,16609,22793,1577.581,554,1430759,0,0,543712.172,524011.257,0,3.60%,3.05%,4.19%
personal,5y_lookback,,match_age,30to34,18494,15528,21460,1513.25,1005,1003153,0,0,590959.495,572465.183,0,3.10%,2.63%,3.63%
personal,5y_lookback,,match_age,35to39,11125,8694,13557,1240.562,2078,1373993,0,0,579369.365,568244.055,0,1.90%,1.50%,2.34%
personal,5y_lookback,,match_age,40to45,4333,2377,6289,997.817,3480,1493801,0,0,565472.104,561139.115,0,0.80%,0.42%,1.11%
personal,5y_lookback,,match_age,45to49,7960,6360,9561,816.542,4910,1434488,0,0,533164.984,525204.71,0,1.50%,1.19%,1.79%
personal,5y_lookback,,match_age,50to54,7136,5695,8576,734.929,5241,1385153,0,0,463107.532,455971.904,0,1.50%,1.23%,1.85%
personal,5y_lookback,,match_age,55to59,2762,1679,3845,552.488,6834,1417193,0,0,370748.096,367986.311,0,0.70%,0.45%,1.04%
personal,5y_lookback,,match_age,60to64,-2573,-3503,-1643,474.279,7204,1265645,0,0,323801.322,326374.352,0,-0.80%,-1.08%,-0.51%
personal,5y_lookback,,match_age,65to69,-3842,-4871,-2813,524.936,4278,987446,0,0,315946.145,319788.032,0,-1.20%,-1.54%,-0.89%
personal,5y_lookback,,match_age,70to74,-970,-2242,301,648.704,3580,810284,0,0,325638.947,326609.143,0.135,-0.30%,-0.69%,0.09%
personal,5y_lookback,,match_age,75to79,-1421,-2909,67,759.207,2766,613974,0,0,339642.817,341064.211,0.061,-0.40%,-0.86%,0.02%
personal,5y_lookback,,match_age,80to84,-4696,-6942,-2450,1145.954,1610,393929,0,0,347962.937,352659.031,0,-1.30%,-2.00%,-0.70%
personal,5y_lookback,,match_age,85to89,-8272,-13158,-3386,2492.812,646,174536,0,0,347062.353,355333.966,0.001,-2.40%,-3.79%,-0.98%
personal,5y_lookback,,match_age,90to120,6911,1748,12074,2634.056,141,51682,0,0,335806.537,328895.383,0.009,2.10%,0.52%,3.60%
personal,deaths_cfactual,0,,,34547,34107,34987,224.476,30802,4317385,2183,32763,478284.518,443737.742,0,7.20%,7.13%,7.32%
personal,deaths_cfactual,1,,,-1151,-1431,-870,143.253,26051,3419395,79,1837,308587.769,309738.376,0,-0.40%,-0.46%,-0.28%
personal,deaths_cfactual,,,,21442,21145,21740,151.679,56853,7736780,2207,33041,411367.103,389924.682,0,5.20%,5.14%,5.28%
personal,deaths_cfactual,0,index,0,207,129,284,39.654,30802,4317385,0,0,50394.526,50187.938,0,0.40%,0.26%,0.56%
personal,deaths_cfactual,0,index,1,883,787,979,48.865,30575,4278744,449,6853,50011.372,49128.372,0,1.80%,1.57%,1.96%
personal,deaths_cfactual,0,index,2,2142,2034,2250,55.058,30408,4243944,1062,14437,49548.612,47406.202,0,4.30%,4.11%,4.54%
personal,deaths_cfactual,0,index,3,3142,3024,3261,60.537,30188,4212544,1621,21249,49174.308,46031.954,0,6.40%,6.15%,6.63%
personal,deaths_cfactual,0,index,4,3867,3738,3995,65.695,27922,3918698,1962,26932,48387.272,44520.637,0,8.00%,7.72%,8.26%
personal,deaths_cfactual,0,index,5,4419,4280,4558,70.978,25449,3615351,2129,30605,47612.664,43193.872,0,9.30%,8.99%,9.57%
personal,deaths_cfactual,0,index,6,4626,4474,4779,77.67,23041,3311502,2183,32763,46843.987,42217.606,0,9.90%,9.55%,10.20%
personal,deaths_cfactual,0,index,7,4849,4684,5014,84.355,20697,3005927,2151,32697,46115.626,41266.723,0,10.50%,10.16%,10.87%
personal,deaths_cfactual,0,index,8,5131,4956,5307,89.642,18414,2719048,2035,31471,45459.092,40327.859,0,11.30%,10.90%,11.67%
personal,deaths_cfactual,0,index,9,5280,5093,5468,95.891,15915,2401207,1863,29458,44737.06,39456.579,0,11.80%,11.38%,12.22%
personal,deaths_cfactual,1,index,0,-117,-162,-73,22.504,26051,3419395,0,0,30154.452,30271.849,0,-0.40%,-0.54%,-0.24%
personal,deaths_cfactual,1,index,1,-107,-161,-52,27.751,24480,3210883,31,1031,30349.163,30455.916,0,-0.40%,-0.53%,-0.17%
personal,deaths_cfactual,1,index,2,-70,-131,-8,31.442,22846,3002494,68,1837,30551.118,30620.964,0.026,-0.20%,-0.43%,-0.03%
personal,deaths_cfactual,1,index,3,-115,-184,-47,35.018,21328,2803132,79,1739,30741.595,30857.035,0.001,-0.40%,-0.60%,-0.15%
personal,deaths_cfactual,1,index,4,-134,-211,-57,39.294,18248,2414713,61,1102,30756.577,30890.992,0.001,-0.40%,-0.69%,-0.19%
personal,deaths_cfactual,1,index,5,-161,-246,-75,43.763,15568,2080457,33,409,30864.527,31025.106,0,-0.50%,-0.80%,-0.24%
personal,deaths_cfactual,1,index,6,-96,-191,-1,48.227,13197,1767640,24,278,31040.478,31136.455,0.047,-0.30%,-0.61%,0.00%
personal,deaths_cfactual,1,index,7,-113,-216,-10,52.659,11066,1486617,14,198,31228.287,31341.134,0.032,-0.40%,-0.69%,-0.03%
personal,deaths_cfactual,1,index,8,-135,-255,-15,61.252,9145,1230992,9,112,31370.735,31505.603,0.028,-0.40%,-0.81%,-0.05%
personal,deaths_cfactual,1,index,9,-102,-237,32,68.702,7363,1000546,<5,52,31530.837,31633.321,0.136,-0.30%,-0.75%,0.10%
personal,deaths_cfactual,,index,0,58,11,105,23.83,56853,7736780,0,0,41120.184,41062.052,0.015,0.10%,0.03%,0.25%
personal,deaths_cfactual,,index,1,443,384,501,29.811,55055,7489627,480,7884,41268.644,40825.734,0,1.10%,0.93%,1.21%
personal,deaths_cfactual,,index,2,1193,1126,1260,34.21,53254,7246438,1130,16274,41398.675,40205.324,0,2.90%,2.72%,3.04%
personal,deaths_cfactual,,index,3,1794,1718,1869,38.322,51516,7015676,1700,22988,41543.03,39749.427,0,4.30%,4.14%,4.50%
personal,deaths_cfactual,,index,4,2285,2202,2369,42.658,46170,6333411,2023,28034,41419.004,39133.724,0,5.50%,5.32%,5.72%
personal,deaths_cfactual,,index,5,2681,2588,2773,47.067,41017,5695808,2162,31014,41255.909,38575.218,0,6.50%,6.27%,6.72%
personal,deaths_cfactual,,index,6,2907,2804,3009,52.414,36238,5079142,2207,33041,41088.733,38182.12,0,7.10%,6.82%,7.32%
personal,deaths_cfactual,,index,7,3120,3007,3234,57.947,31763,4492544,2165,32895,40928.984,37808.719,0,7.60%,7.35%,7.90%
personal,deaths_cfactual,,index,8,3384,3260,3508,63.251,27559,3950040,2044,31583,40784.103,37400.339,0,8.30%,7.99%,8.60%
personal,deaths_cfactual,,index,9,3578,3442,3713,69.068,23278,3401753,1866,29510,40559.836,36982.026,0,8.80%,8.49%,9.15%
personal,deaths_cfactual,0,pre_socio,wage_earner,38932,38364,39499,289.513,22861,3961658,1550,26724,530809.688,491878.063,0,7.30%,7.23%,7.44%
personal,deaths_cfactual,0,pre_socio,in_school,77001,73595,80408,1738.031,177,48074,20,34,456390.45,379389.14,0,16.90%,16.13%,17.62%
personal,deaths_cfactual,0,pre_socio,unemp_recipient,35370,34066,36674,665.323,643,8221,73,160,312936.058,277565.815,0,11.30%,10.89%,11.72%
personal,deaths_cfactual,0,pre_socio,disab_recipient,14320,13835,14806,247.69,4459,249353,378,6127,301455.31,287134.909,0,4.80%,4.59%,4.91%
personal,deaths_cfactual,0,pre_socio,leave_recipient,41992,40374,43610,825.444,378,3948,47,59,349713.409,307721.16,0,12.00%,11.54%,12.47%
personal,deaths_cfactual,0,pre_socio,self_employed,32275,29853,34697,1235.688,824,8128,61,55,443243.332,410968.739,0,7.30%,6.74%,7.83%
personal,deaths_cfactual,0,pre_socio,unemployed_6mo,28378,26936,29819,735.484,698,19268,72,335,335363.401,306985.75,0,8.50%,8.03%,8.89%
personal,deaths_cfactual,0,pre_socio,working_spouse,22320,19740,24899,1316.093,164,2821,10,32,310569.404,288249.519,0,7.20%,6.36%,8.02%
personal,deaths_cfactual,0,pre_socio,other,5450,3186,7714,1155.094,606,15977,26,85,264503.215,259052.873,0,2.10%,1.20%,2.92%
personal,deaths_cfactual,1,pre_socio,early_retirement,781,194,1369,299.622,4460,515881,79,1837,287527.987,286746.615,0.009,0.30%,0.07%,0.48%
personal,deaths_cfactual,1,pre_socio,retired,-1609,-1931,-1286,164.358,21591,2903514,0,0,315527.9,317136.414,0,-0.50%,-0.61%,-0.41%
personal,deaths_cfactual,,pre_socio,wage_earner,38932,38364,39499,289.513,22861,3961658,1550,26724,530809.688,491878.063,0,7.30%,7.23%,7.44%
